371,0.9560667
458,0.9760583
370,0.957275
405,0.9549083
437,0.9619917
432,0.9593
443,0.9643583
399,0.9630667
400,0.960725
357,0.962825
385,0.97505
400,0.9556667
365,0.9566917
436,0.9669917
361,0.9547
363,0.9526583
398,0.9582417
360,0.95185
380,0.9608417
377,0.9502917
409,0.9569167
400,0.96265
371,0.9541417
448,0.9693583
408,0.9638333
359,0.9585083
420,0.9536167
414,0.961475
419,0.9525333
391,0.9541667
416,0.9546833
377,0.9673333
371,0.952725
388,0.9639583
368,0.9515917
387,0.9595
409,0.9706167
374,0.95795
393,0.9527667
376,0.95615
337,0.9548583
334,0.950325
389,0.9524583
420,0.9651917
416,0.9555917
373,0.9650167
364,0.9501
362,0.9503833
390,0.9651333
426,0.9536333
385,0.9555833
367,0.95875
412,0.9598167
414,0.9653667
395,0.9511083
443,0.9750833
413,0.956925
387,0.957225
405,0.95525
402,0.9567167
402,0.9510167
345,0.9525167
405,0.9687417
395,0.9613333
406,0.9599583
402,0.9589917
406,0.9626583
449,0.955975
329,0.9571417
365,0.9616083
375,0.9602917
422,0.9703583
370,0.950375
397,0.9619083
383,0.9555167
412,0.965975
421,0.95865
407,0.9592167
407,0.964175
388,0.9572583
393,0.9733667
400,0.9526
375,0.9544417
420,0.96735
386,0.9501083
425,0.95105
355,0.9557917
415,0.9583417
398,0.9505917
395,0.956675
387,0.95115
396,0.952025
391,0.951225
408,0.9621
391,0.9654583
422,0.9650833
442,0.9762667
366,0.9563417
424,0.9696417
364,0.956075
