329, 0.9266667, 0.009712418
334, 0.9333333, 0.01037833
337, 0.9116667, 0.01021592
345, 0.925, 0.01123093
355, 0.9383333, 0.009467093
357, 0.94, 0.01092128
359, 0.935, 0.009609731
360, 0.9216667, 0.01101689
361, 0.9283333, 0.01091349
362, 0.9533333, 0.007953949
363, 0.9366667, 0.009391944
364, 0.9283333, 0.01010433
365, 0.9416667, 0.008987898
366, 0.92, 0.0100903
367, 0.935, 0.01098597
368, 0.93, 0.009331389
370, 0.95, 0.008247861
371, 0.95, 0.007529233
373, 0.9466667, 0.008164966
374, 0.9383333, 0.01086142
375, 0.9433333, 0.009355658
376, 0.9516667, 0.007563038
377, 0.9316667, 0.01029332
380, 0.9266667, 0.01
383, 0.9366667, 0.009977298
385, 0.9466667, 0.009452111
386, 0.9316667, 0.01158866
387, 0.93, 0.01125866
388, 0.93, 0.009630356
389, 0.9516667, 0.009249012
390, 0.9416667, 0.009888838
391, 0.95, 0.009816918
393, 0.9483333, 0.008873641
395, 0.9433333, 0.009355658
396, 0.9433333, 0.009653874
397, 0.9416667, 0.009888838
398, 0.945, 0.008783746
399, 0.94, 0.008597843
400, 0.9533333, 0.008637313
402, 0.9516667, 0.008614311
405, 0.9616667, 0.007607879
406, 0.9416667, 0.009297916
407, 0.9516667, 0.008614311
408, 0.9616667, 0.00722571
409, 0.9533333, 0.00895947
412, 0.9616667, 0.00722571
413, 0.9483333, 0.008548249
414, 0.9583333, 0.007622767
415, 0.9516667, 0.008614311
416, 0.9416667, 0.008987898
419, 0.95, 0.009221389
420, 0.945, 0.009100721
421, 0.955, 0.009285714
422, 0.9516667, 0.008614311
424, 0.9533333, 0.009270439
425, 0.96, 0.007619048
426, 0.9583333, 0.008333333
432, 0.96, 0.007237469
436, 0.95, 0.008584646
437, 0.9683333, 0.007099072
442, 0.9716667, 0.007755475
443, 0.9583333, 0.007622767
448, 0.9733333, 0.006494372
449, 0.9583333, 0.007622767
458, 0.95, 0.008584646
