529, 0.94, 0.006180945
540, 0.9352, 0.006750601
542, 0.9336, 0.006218865
556, 0.9352, 0.006453855
563, 0.9424, 0.006581111
564, 0.9408, 0.005509472
566, 0.9456, 0.004950036
567, 0.9432, 0.005948349
568, 0.9352, 0.006750601
569, 0.9472, 0.005764352
570, 0.9472, 0.006200987
571, 0.948, 0.006975175
573, 0.948, 0.005142857
574, 0.9424, 0.005845354
577, 0.9448, 0.007127068
578, 0.948, 0.005627919
579, 0.9432, 0.006960178
581, 0.948, 0.005742786
582, 0.9584, 0.005822966
583, 0.9544, 0.005482142
586, 0.944, 0.006761234
587, 0.9544, 0.0056
588, 0.956, 0.005742786
589, 0.936, 0.007317856
592, 0.9536, 0.006297132
593, 0.948, 0.006074369
594, 0.9568, 0.004689894
598, 0.9552, 0.004934179
599, 0.952, 0.005360475
600, 0.952, 0.00548095
601, 0.9536, 0.006086184
602, 0.9584, 0.006660024
604, 0.952, 0.006464976
605, 0.9592, 0.004350369
606, 0.9512, 0.006789187
607, 0.9496, 0.005337277
608, 0.9496, 0.005806119
609, 0.952, 0.004981599
610, 0.9528, 0.005678747
611, 0.96, 0.005598834
612, 0.9568, 0.00558014
613, 0.9552, 0.005064805
614, 0.96, 0.005237229
615, 0.956, 0.005390846
616, 0.9536, 0.005028571
618, 0.9528, 0.005678747
619, 0.9544, 0.00511229
620, 0.952, 0.006047432
623, 0.9624, 0.005410194
628, 0.9632, 0.004827134
634, 0.9528, 0.005678747
636, 0.956, 0.006074369
638, 0.9496, 0.006645299
640, 0.96, 0.006259686
648, 0.9456, 0.007980384
649, 0.9568, 0.006346717
666, 0.972, 0.005268311
