329, 0.9366667, 0.009085135
334, 0.93, 0.009630356
337, 0.9433333, 0.008397711
345, 0.9283333, 0.009819805
355, 0.935, 0.009900297
357, 0.9233333, 0.01005653
359, 0.9533333, 0.00720607
360, 0.945, 0.008783746
361, 0.9366667, 0.009085135
362, 0.925, 0.009888838
363, 0.9383333, 0.009162801
364, 0.9533333, 0.008637313
365, 0.9416667, 0.007985957
366, 0.9466667, 0.008832018
367, 0.9266667, 0.00911006
368, 0.9433333, 0.008728716
370, 0.9316667, 0.009431096
371, 0.945, 0.009703659
373, 0.9433333, 0.009355658
374, 0.9366667, 0.009085135
375, 0.9466667, 0.008164966
376, 0.945, 0.008783746
377, 0.935, 0.009310102
380, 0.955, 0.008319717
383, 0.93, 0.009022522
385, 0.9416667, 0.007622767
386, 0.94, 0.007158713
387, 0.94, 0.008597843
388, 0.9366667, 0.009977298
389, 0.94, 0.008261596
390, 0.9483333, 0.009491015
391, 0.9483333, 0.008873641
393, 0.9533333, 0.00720607
395, 0.9483333, 0.009187515
396, 0.9483333, 0.008209971
397, 0.945, 0.008783746
398, 0.9366667, 0.009085135
399, 0.9333333, 0.01064794
400, 0.9583333, 0.008666797
402, 0.96, 0.006834619
405, 0.9633333, 0.007589227
406, 0.9566667, 0.007619048
407, 0.9633333, 0.007953949
408, 0.97, 0.007810105
409, 0.9516667, 0.007928965
412, 0.9566667, 0.007619048
413, 0.9633333, 0.00680136
414, 0.945, 0.01027126
415, 0.9633333, 0.00680136
416, 0.955, 0.007607879
419, 0.9566667, 0.007982407
420, 0.9516667, 0.008614311
421, 0.9666667, 0.007529233
422, 0.9633333, 0.008302665
424, 0.9583333, 0.007985957
425, 0.9566667, 0.007982407
426, 0.97, 0.006190476
432, 0.9683333, 0.007099072
436, 0.9716667, 0.007380952
437, 0.9666667, 0.00673435
442, 0.955, 0.008653706
443, 0.9633333, 0.00895947
448, 0.9683333, 0.007487707
449, 0.9516667, 0.009249012
458, 0.9683333, 0.007487707
