499,0.911144
484,0.926236
446,0.912088
514,0.932912
444,0.911124
439,0.907556
453,0.909356
502,0.9225
445,0.903524
499,0.928048
444,0.903464
492,0.902628
503,0.943352
457,0.91272
451,0.91924
447,0.90428
449,0.917064
443,0.901456
458,0.919692
492,0.913148
444,0.901968
433,0.905212
442,0.9163
488,0.931424
446,0.912384
439,0.904936
458,0.911812
449,0.901312
541,0.951268
457,0.902184
502,0.944592
549,0.94884
498,0.91574
488,0.914772
440,0.9083
495,0.91462
434,0.901028
493,0.936352
501,0.916252
493,0.91594
489,0.916024
465,0.918512
437,0.904964
489,0.912176
430,0.900976
444,0.9091
424,0.903776
486,0.926764
446,0.916476
480,0.927648
453,0.911352
497,0.903384
488,0.921812
456,0.910004
448,0.907024
437,0.915804
494,0.925736
446,0.906712
500,0.907208
446,0.9018
497,0.920772
499,0.920672
441,0.900772
495,0.925088
500,0.933872
491,0.914384
441,0.91136
496,0.92216
507,0.909588
449,0.916756
490,0.925168
496,0.910304
484,0.908116
502,0.941568
450,0.9009
424,0.907916
495,0.921704
446,0.90772
451,0.91596
428,0.905836
445,0.903212
442,0.913024
457,0.903804
452,0.910648
442,0.906068
446,0.92078
452,0.916224
496,0.909388
446,0.905736
441,0.903876
491,0.917928
442,0.91726
452,0.908168
444,0.905804
448,0.900004
503,0.932236
493,0.927808
495,0.922588
493,0.9174
486,0.917732
