831,0.9318083
882,0.935
756,0.947125
770,0.9092667
698,0.914125
788,0.9324833
884,0.9222417
906,0.9440167
750,0.9305917
790,0.9333333
732,0.9034667
772,0.9197333
893,0.9545917
655,0.9093833
835,0.90275
732,0.9016083
808,0.9295833
788,0.9556333
826,0.9216
857,0.9217417
737,0.9012833
623,0.9015667
788,0.9150583
779,0.9266833
705,0.9270667
953,0.9474167
818,0.9232667
653,0.9127833
881,0.948275
746,0.9058417
782,0.9190667
857,0.9302417
837,0.9147417
777,0.910375
764,0.9309167
897,0.9266667
743,0.9121083
777,0.9150667
747,0.9078333
776,0.93795
826,0.9236583
850,0.91005
796,0.9149583
890,0.9321583
774,0.907025
749,0.9210083
761,0.9061917
768,0.9011083
808,0.9356583
759,0.913875
677,0.9047167
896,0.94525
773,0.9180917
855,0.9546083
962,0.9703917
775,0.931775
739,0.9150833
774,0.9185
734,0.9069167
920,0.9465833
746,0.9231833
827,0.9011917
752,0.909
799,0.9186833
871,0.9196917
790,0.9097167
908,0.9560167
773,0.929825
827,0.90825
880,0.917825
777,0.9149417
839,0.935
839,0.9301583
768,0.9003417
899,0.9535917
728,0.9232083
784,0.9135083
864,0.9502583
846,0.9318083
736,0.9008417
755,0.91545
784,0.9279833
821,0.9232417
724,0.905025
831,0.9167583
794,0.9067833
818,0.924525
729,0.9011417
837,0.9414
770,0.9066
806,0.90105
796,0.910275
744,0.9253167
761,0.9141583
783,0.924425
757,0.9309583
837,0.9191667
738,0.9087167
689,0.9150917
916,0.9731333
