651, 0.8986207, 0.03888819
652, 0.9065517, 0.03753067
655, 0.8958621, 0.03767104
656, 0.8975862, 0.04384098
657, 0.8989655, 0.03286309
659, 0.8941379, 0.04336794
660, 0.9024138, 0.02885245
661, 0.9010345, 0.04191681
663, 0.8962069, 0.03839363
664, 0.8968966, 0.03367996
665, 0.8958621, 0.04046611
666, 0.8865517, 0.03785258
667, 0.9017241, 0.04198044
668, 0.8934483, 0.04247465
669, 0.8996552, 0.03778842
671, 0.9003448, 0.03522942
672, 0.8993103, 0.04214055
673, 0.8958621, 0.03358436
674, 0.9093103, 0.03953336
675, 0.8993103, 0.04141448
676, 0.9024138, 0.02799876
677, 0.9072414, 0.03113402
678, 0.9058621, 0.0338094
679, 0.9041379, 0.03721739
688, 0.9048276, 0.02940024
692, 0.9006897, 0.0357881
718, 0.9155172, 0.03706876
729, 0.9065517, 0.03926853
730, 0.907931, 0.03458991
732, 0.9158621, 0.02989137
733, 0.917931, 0.03475613
735, 0.9127586, 0.03312052
736, 0.9182759, 0.0373232
737, 0.9265517, 0.03479974
738, 0.9127586, 0.03900812
739, 0.9244828, 0.03284093
741, 0.9117241, 0.03729555
742, 0.9151724, 0.03566584
743, 0.9131034, 0.03191723
744, 0.9203448, 0.03302514
745, 0.9168966, 0.03280396
746, 0.9148276, 0.03709494
747, 0.9231034, 0.03451968
749, 0.9151724, 0.03907494
750, 0.9286207, 0.03483459
751, 0.9165517, 0.03083445
752, 0.9210345, 0.03360783
753, 0.9196552, 0.03825433
756, 0.9175862, 0.03674659
757, 0.9131034, 0.03702127
760, 0.9203448, 0.03302514
762, 0.9282759, 0.03122547
763, 0.9313793, 0.03046431
765, 0.9265517, 0.0301279
