424, 0.8984, 0.008491821
428, 0.8744, 0.009698138
430, 0.892, 0.009302183
433, 0.9032, 0.00808849
434, 0.888, 0.00808122
437, 0.8904, 0.008065851
439, 0.888, 0.00855236
440, 0.896, 0.01041192
441, 0.9056, 0.008301266
442, 0.9048, 0.00782586
443, 0.9112, 0.007775629
444, 0.8976, 0.008174425
445, 0.9064, 0.006005168
446, 0.8896, 0.007964001
447, 0.892, 0.007772269
448, 0.8936, 0.009257143
449, 0.9088, 0.01035154
450, 0.9, 0.007602363
451, 0.9048, 0.007218118
452, 0.9096, 0.00790226
453, 0.9, 0.007428571
456, 0.9032, 0.008007344
457, 0.8824, 0.008273686
458, 0.9112, 0.007343691
465, 0.9224, 0.007174558
480, 0.9016, 0.006877114
484, 0.9192, 0.006613777
486, 0.9232, 0.007652877
488, 0.9216, 0.007224448
489, 0.9272, 0.006433585
490, 0.9248, 0.006822771
491, 0.9256, 0.007407442
492, 0.9168, 0.007904739
493, 0.9248, 0.007011594
494, 0.92, 0.006857143
495, 0.924, 0.007602363
496, 0.928, 0.007228063
497, 0.9048, 0.007127068
498, 0.9248, 0.007195463
499, 0.9224, 0.008882728
500, 0.9224, 0.00689608
501, 0.9288, 0.006289869
502, 0.9216, 0.006660024
503, 0.9168, 0.008616264
507, 0.9344, 0.007115146
514, 0.9264, 0.006086184
541, 0.9448, 0.0062482
549, 0.94, 0.006180945
