424, 0.912, 0.05299211
428, 0.9064, 0.06186753
430, 0.9344, 0.04180421
433, 0.92, 0.05598834
434, 0.9144, 0.05237853
437, 0.9032, 0.05545507
439, 0.928, 0.0435187
440, 0.9232, 0.06038786
441, 0.92, 0.04780914
442, 0.9272, 0.05753579
443, 0.9248, 0.05577799
444, 0.9192, 0.04462268
445, 0.9224, 0.04740447
446, 0.9224, 0.04230887
447, 0.9136, 0.0538236
448, 0.9272, 0.04476879
449, 0.9296, 0.05514212
450, 0.9272, 0.04894979
451, 0.9256, 0.05883772
452, 0.9216, 0.05108456
453, 0.9312, 0.04714892
456, 0.94, 0.0506287
457, 0.9432, 0.04432901
458, 0.9336, 0.04754203
465, 0.9352, 0.04773396
480, 0.928, 0.05421047
484, 0.944, 0.0435187
486, 0.944, 0.0427618
488, 0.936, 0.04981599
489, 0.9528, 0.04252442
490, 0.9368, 0.04283047
491, 0.9384, 0.04657055
492, 0.9432, 0.04648634
493, 0.9432, 0.04432901
494, 0.9416, 0.04514647
495, 0.9456, 0.03682058
496, 0.9408, 0.04369841
497, 0.948, 0.0397954
498, 0.94, 0.0451754
499, 0.952, 0.0404061
500, 0.9448, 0.04343609
501, 0.9496, 0.04105546
502, 0.9432, 0.04432901
503, 0.952, 0.0370328
507, 0.9384, 0.04367599
514, 0.9456, 0.04832543
541, 0.9592, 0.03658036
549, 0.9584, 0.0342476
