310,0.9068833
275,0.9064333
318,0.930025
280,0.9027583
279,0.9103333
287,0.9194667
310,0.9260167
280,0.9025417
307,0.9323667
332,0.9595167
288,0.905575
276,0.9118
311,0.9046083
307,0.91525
287,0.907425
284,0.90115
275,0.9068667
279,0.9056167
286,0.90725
281,0.9023417
282,0.9143417
282,0.9104083
285,0.9229
314,0.9240917
283,0.916475
274,0.9024667
277,0.9082667
307,0.92205
249,0.9043333
273,0.9035917
312,0.9131333
281,0.9141333
279,0.9073333
277,0.90715
289,0.9174417
279,0.9084833
315,0.9090583
254,0.9016917
275,0.9037417
279,0.9058833
259,0.9015917
271,0.908175
311,0.9260583
338,0.95175
316,0.9111667
275,0.9013
343,0.9237583
285,0.914075
283,0.91335
279,0.9201917
250,0.9027833
289,0.914075
314,0.9039667
289,0.90245
310,0.9268417
292,0.906275
271,0.9006667
278,0.9001167
279,0.9069333
315,0.9419333
278,0.9150583
249,0.9017
284,0.92545
275,0.9023333
287,0.9162833
290,0.9132667
285,0.9135417
247,0.900175
284,0.920975
291,0.9195417
280,0.9211583
320,0.914075
283,0.9054333
279,0.9047083
282,0.901575
313,0.9231167
305,0.9144833
278,0.9096833
279,0.911025
285,0.9126583
244,0.9026833
272,0.910375
277,0.9003417
285,0.907075
285,0.9116417
277,0.9024
273,0.9016083
314,0.9085417
287,0.9119667
316,0.9082667
315,0.92625
292,0.9174333
276,0.9131083
280,0.9030583
285,0.9187167
288,0.9089583
280,0.9046333
312,0.9347
320,0.9147417
286,0.9062
