539,0.8459
669,0.863175
692,0.8853
647,0.8903667
516,0.8021667
644,0.841175
668,0.8857333
523,0.8196417
537,0.81295
695,0.8645917
542,0.8199917
548,0.837575
529,0.80185
654,0.8660917
643,0.8428167
538,0.82125
640,0.8890667
519,0.8067833
531,0.8237917
684,0.8506417
673,0.879325
519,0.832375
654,0.896225
669,0.8977333
526,0.8210417
531,0.8083417
527,0.8341667
523,0.80685
546,0.8347917
524,0.827925
547,0.8061583
512,0.8287833
640,0.84025
534,0.836975
647,0.8839167
548,0.8171417
657,0.8352083
546,0.843875
539,0.8368
617,0.8473083
503,0.8173917
526,0.850725
511,0.8051333
505,0.80165
513,0.8056667
673,0.8831083
570,0.8308833
680,0.8842
542,0.801225
651,0.859225
673,0.886425
528,0.8233333
539,0.8375917
668,0.8852
503,0.8159
708,0.8547083
664,0.8767917
675,0.857775
517,0.8139333
510,0.8040167
522,0.8164083
529,0.8060167
528,0.825075
518,0.8282083
644,0.828675
530,0.8308667
527,0.8575
542,0.8337
672,0.866225
528,0.8213917
524,0.8151417
658,0.8259333
525,0.8340083
571,0.8341083
549,0.8567167
523,0.8041333
514,0.8112167
499,0.8243667
525,0.8313
522,0.8208667
631,0.8526583
559,0.8191583
525,0.81945
508,0.8009083
517,0.8038417
650,0.885625
681,0.8484167
533,0.8037833
631,0.8657167
642,0.8368333
499,0.8295333
513,0.8234667
651,0.830425
547,0.8288917
647,0.848975
670,0.8975833
647,0.8754083
530,0.8169583
520,0.8017
543,0.80635
