309, 0.784, 0.09288522
310, 0.7986667, 0.09570362
311, 0.8146667, 0.08963519
312, 0.8093333, 0.08193798
314, 0.8106667, 0.09170593
315, 0.812, 0.09776644
317, 0.788, 0.1005112
318, 0.8133333, 0.08302665
319, 0.804, 0.08874024
320, 0.8213333, 0.08978685
321, 0.8093333, 0.06599663
322, 0.832, 0.07765264
323, 0.8213333, 0.08774318
324, 0.7986667, 0.0779441
325, 0.824, 0.08703741
326, 0.7986667, 0.07558089
327, 0.824, 0.09404973
328, 0.8293333, 0.08848434
330, 0.8226667, 0.07329003
331, 0.8093333, 0.08729755
332, 0.804, 0.08455298
333, 0.8133333, 0.07619048
335, 0.8453333, 0.0801812
336, 0.8186667, 0.06739736
387, 0.8653333, 0.05946092
394, 0.8733333, 0.07030868
398, 0.8626667, 0.06654411
399, 0.8706667, 0.07667702
400, 0.8866667, 0.05909368
401, 0.8733333, 0.06060915
406, 0.8906667, 0.05513949
408, 0.852, 0.06773297
410, 0.8733333, 0.08329931
413, 0.872, 0.07233081
415, 0.8733333, 0.06900656
418, 0.8626667, 0.07051479
