301,0.817376
313,0.808548
314,0.803704
386,0.860284
399,0.883532
314,0.80392
306,0.802232
305,0.812724
310,0.818828
313,0.815336
387,0.897872
387,0.89142
316,0.818964
324,0.829052
313,0.82484
320,0.820672
304,0.81274
318,0.80568
319,0.821628
391,0.868044
311,0.817608
308,0.82546
314,0.8119
309,0.82606
385,0.867444
390,0.864172
315,0.811656
311,0.823452
312,0.804828
315,0.81346
312,0.80352
306,0.800892
320,0.811608
307,0.806932
304,0.820964
317,0.802624
316,0.809396
386,0.866144
310,0.815124
313,0.811572
321,0.813544
314,0.80048
312,0.827824
316,0.811544
315,0.834096
314,0.819144
307,0.811076
377,0.848216
307,0.812852
308,0.801532
399,0.870464
315,0.808268
309,0.830264
309,0.815584
316,0.812536
312,0.815544
390,0.836728
392,0.879856
316,0.809048
317,0.82898
312,0.806856
320,0.821936
315,0.823216
316,0.819816
397,0.86494
380,0.854348
306,0.82092
308,0.812868
314,0.814672
398,0.883596
389,0.88714
309,0.816768
305,0.805488
314,0.813904
309,0.817164
308,0.80086
390,0.865924
393,0.876228
304,0.810504
307,0.80608
396,0.878764
310,0.81854
304,0.831364
385,0.861436
313,0.810972
317,0.833704
312,0.829192
311,0.800244
312,0.823528
391,0.8711
310,0.807528
307,0.801492
315,0.807448
306,0.802208
307,0.802296
316,0.805956
307,0.80432
315,0.815144
329,0.810828
314,0.817636
