301, 0.7992, 0.06388255
304, 0.7864, 0.06742373
305, 0.796, 0.06963461
306, 0.7816, 0.05894861
307, 0.7952, 0.06027962
308, 0.7968, 0.0587433
309, 0.796, 0.0595219
310, 0.7872, 0.05795987
311, 0.7936, 0.06583095
312, 0.8088, 0.04592096
313, 0.7896, 0.06144385
314, 0.8024, 0.0682899
315, 0.808, 0.05598834
316, 0.796, 0.07010197
317, 0.8144, 0.0469546
318, 0.796, 0.07102745
319, 0.8008, 0.06180417
320, 0.7896, 0.05587742
321, 0.812, 0.05785273
324, 0.8128, 0.05507101
329, 0.8, 0.06663945
377, 0.848, 0.0504672
380, 0.8592, 0.04797278
385, 0.856, 0.04915614
386, 0.8432, 0.05164399
387, 0.8376, 0.04671057
389, 0.8584, 0.05187741
390, 0.8528, 0.04944756
391, 0.856, 0.04199125
392, 0.844, 0.05190258
393, 0.852, 0.05314593
396, 0.8416, 0.04978976
397, 0.8488, 0.04221616
398, 0.8568, 0.04987495
399, 0.848, 0.04499433
