189,0.95251
203,0.97074
206,0.96669
200,0.96648
192,0.95128
182,0.95331
178,0.95458
200,0.95372
183,0.95772
189,0.95694
202,0.96707
189,0.96118
188,0.96025
176,0.9532
189,0.95462
192,0.97505
201,0.96729
191,0.95731
195,0.95497
189,0.95856
193,0.95035
195,0.96461
181,0.95599
194,0.96
191,0.95892
189,0.95936
189,0.95399
193,0.96752
182,0.95029
179,0.9588
207,0.96183
176,0.95299
193,0.95547
177,0.95215
181,0.95267
188,0.96455
181,0.95407
181,0.95225
185,0.95722
196,0.95579
198,0.96069
196,0.95598
191,0.95193
181,0.9553
202,0.96407
185,0.9578
191,0.95724
199,0.96036
183,0.95193
196,0.95778
190,0.959
176,0.9518
191,0.95898
190,0.96811
178,0.953
193,0.95937
192,0.96512
177,0.9511
191,0.95787
187,0.95467
179,0.95028
178,0.95177
190,0.96238
179,0.9565
188,0.95863
205,0.95816
192,0.9604
182,0.95125
190,0.96483
203,0.96563
181,0.95442
206,0.9664
196,0.96572
189,0.96372
191,0.95338
205,0.96407
189,0.96148
200,0.9569
187,0.95929
193,0.9511
195,0.95522
195,0.95404
179,0.95696
187,0.95378
186,0.95536
191,0.9538
191,0.96537
177,0.95862
178,0.95098
178,0.95615
182,0.96297
202,0.95018
183,0.95513
198,0.96167
190,0.96063
193,0.96311
179,0.95211
185,0.95129
192,0.95919
180,0.95839
