226, 0.918, 0.01057143
234, 0.958, 0.00812655
237, 0.944, 0.009544739
241, 0.946, 0.009566097
242, 0.924, 0.01162685
247, 0.956, 0.009544739
248, 0.952, 0.008201543
249, 0.936, 0.009797959
251, 0.946, 0.009566097
252, 0.948, 0.01220238
253, 0.948, 0.009578888
254, 0.96, 0.01069045
255, 0.944, 0.01075136
256, 0.948, 0.01078169
257, 0.936, 0.01134253
258, 0.946, 0.01038445
259, 0.94, 0.009897433
260, 0.944, 0.01148557
261, 0.964, 0.006857143
262, 0.954, 0.009566097
263, 0.956, 0.007645193
264, 0.972, 0.007021832
265, 0.952, 0.008684962
267, 0.952, 0.01039623
268, 0.95, 0.008689661
269, 0.968, 0.007793247
270, 0.948, 0.007687785
271, 0.964, 0.008926
272, 0.968, 0.007250616
273, 0.95, 0.00914732
274, 0.962, 0.009851966
275, 0.962, 0.006934092
276, 0.948, 0.008201543
278, 0.968, 0.007250616
279, 0.962, 0.00802547
281, 0.956, 0.009107073
282, 0.97, 0.008206518
283, 0.96, 0.009897433
284, 0.962, 0.008985249
285, 0.978, 0.006571429
286, 0.97, 0.00914732
287, 0.976, 0.006737043
290, 0.958, 0.009514758
295, 0.948, 0.009995918
296, 0.96, 0.008571429
