329, 0.9466667, 0.008505034
334, 0.9383333, 0.00782823
337, 0.9533333, 0.00720607
345, 0.9383333, 0.008182305
355, 0.9433333, 0.008397711
357, 0.9666667, 0.007529233
359, 0.96, 0.006834619
360, 0.955, 0.007971747
361, 0.955, 0.006822166
362, 0.9516667, 0.007928965
363, 0.96, 0.007237469
364, 0.9666667, 0.007529233
365, 0.9683333, 0.006249717
366, 0.96, 0.006406488
367, 0.96, 0.006834619
368, 0.9616667, 0.008319717
370, 0.96, 0.006834619
371, 0.9633333, 0.00720607
373, 0.9733333, 0.006494372
374, 0.9566667, 0.007619048
375, 0.9583333, 0.007241384
376, 0.96, 0.007619048
377, 0.9666667, 0.00673435
380, 0.9533333, 0.00680136
383, 0.9633333, 0.008302665
385, 0.9633333, 0.007953949
386, 0.96, 0.008329931
387, 0.9616667, 0.006822166
388, 0.9666667, 0.00673435
389, 0.9583333, 0.006838765
390, 0.9666667, 0.007142857
391, 0.9633333, 0.008637313
393, 0.9683333, 0.006249717
395, 0.9583333, 0.007622767
396, 0.97, 0.007046976
397, 0.9716667, 0.00612141
398, 0.9616667, 0.00722571
399, 0.9733333, 0.00604218
400, 0.9733333, 0.00604218
402, 0.9616667, 0.006822166
405, 0.9583333, 0.00641091
406, 0.97, 0.006632566
407, 0.9666667, 0.006299408
408, 0.9683333, 0.006687891
409, 0.9666667, 0.007142857
412, 0.9583333, 0.007622767
413, 0.9733333, 0.006494372
414, 0.97, 0.006190476
415, 0.9633333, 0.007953949
416, 0.9766667, 0.006317381
419, 0.9683333, 0.006687891
420, 0.9766667, 0.005345225
421, 0.9766667, 0.006317381
422, 0.9716667, 0.00612141
424, 0.98, 0.005614203
425, 0.9683333, 0.007487707
426, 0.9666667, 0.00673435
432, 0.96, 0.006406488
436, 0.9766667, 0.005345225
437, 0.97, 0.006632566
442, 0.9733333, 0.00604218
443, 0.9766667, 0.006317381
448, 0.9833333, 0.005323971
449, 0.9883333, 0.004130798
458, 0.9833333, 0.004761905
