619,0.956228
600,0.95134
612,0.956576
566,0.954892
616,0.95888
583,0.951064
589,0.952368
574,0.954972
581,0.951076
604,0.961264
598,0.950864
606,0.96242
602,0.95682
634,0.960448
608,0.955544
567,0.95232
593,0.95822
568,0.957904
564,0.956224
587,0.953804
605,0.951968
578,0.958768
638,0.954704
592,0.952104
570,0.950032
618,0.959536
594,0.96382
599,0.952396
606,0.963628
613,0.956448
566,0.955852
614,0.963824
608,0.952824
618,0.962024
649,0.963452
540,0.95008
615,0.963716
563,0.95074
586,0.95816
602,0.951324
569,0.950604
602,0.951584
573,0.955444
616,0.955968
579,0.957596
609,0.962212
607,0.955892
579,0.952608
611,0.958436
608,0.959868
579,0.95814
574,0.951956
634,0.974328
581,0.953492
649,0.970228
542,0.954556
579,0.961368
601,0.96544
607,0.961536
582,0.960224
578,0.951372
610,0.97366
587,0.954296
579,0.961456
618,0.954216
604,0.951324
594,0.9528
586,0.950996
529,0.952148
570,0.9509
620,0.963588
608,0.951476
600,0.957924
579,0.954192
608,0.9662
566,0.959412
666,0.965088
616,0.953552
623,0.96314
588,0.95434
636,0.95996
612,0.967204
602,0.955892
564,0.958292
648,0.959228
605,0.954192
577,0.957348
556,0.956812
628,0.954456
611,0.952716
606,0.956148
614,0.963168
556,0.952236
574,0.950392
618,0.971068
640,0.964
583,0.95936
574,0.960252
607,0.950504
571,0.954404
