946,0.9551879
1024,0.9656862
902,0.9535931
816,0.9519069
925,0.9526276
916,0.9522914
974,0.9599879
914,0.95295
955,0.9601466
1001,0.9588224
979,0.9620397
898,0.9535034
976,0.9631448
970,0.9543741
910,0.9517759
980,0.9584345
877,0.9527569
878,0.950269
975,0.9631931
870,0.9509879
975,0.9592931
922,0.9658586
913,0.9502966
909,0.9514638
956,0.9544241
965,0.9589138
864,0.9551707
949,0.9516138
947,0.9580379
897,0.9507224
915,0.9575828
954,0.9578034
909,0.9559345
970,0.9606621
972,0.9572
855,0.9514121
826,0.9542069
932,0.9631534
873,0.9516638
943,0.963019
916,0.9527138
961,0.963419
907,0.957481
862,0.951931
901,0.9530655
919,0.9552586
954,0.952731
917,0.9559552
957,0.9667414
928,0.9505483
910,0.9514845
819,0.9555259
921,0.9584259
976,0.9620172
937,0.9545448
1048,0.9635603
914,0.9527448
931,0.9574948
923,0.9635086
913,0.95915
909,0.9526897
847,0.9522517
974,0.9551483
971,0.9681138
917,0.9520155
862,0.9521621
939,0.9593034
979,0.9545966
870,0.9574759
1026,0.9631034
1017,0.9682276
816,0.9508621
915,0.9543431
869,0.9536241
917,0.9504379
931,0.9549034
922,0.9509897
926,0.9566483
954,0.9610121
1036,0.9648155
1019,0.9617259
921,0.9601862
963,0.9562931
872,0.9532414
909,0.9509966
917,0.9554397
921,0.9558672
953,0.9613448
972,0.9595914
921,0.9563379
895,0.9519914
985,0.9621793
982,0.9600672
848,0.9637034
923,0.9571224
923,0.9532259
851,0.9520569
851,0.950731
978,0.9564948
944,0.9521793
