200, 0.938, 0.009851966
202, 0.922, 0.01153168
205, 0.962, 0.00749966
206, 0.95, 0.01
208, 0.96, 0.009897433
209, 0.934, 0.01092087
210, 0.944, 0.008161632
211, 0.934, 0.0105405
212, 0.946, 0.009566097
213, 0.954, 0.009566097
215, 0.95, 0.01
216, 0.946, 0.007671841
217, 0.944, 0.008647283
218, 0.94, 0.01106567
219, 0.942, 0.009514758
220, 0.944, 0.01075136
221, 0.95, 0.008689661
222, 0.954, 0.009129454
223, 0.946, 0.009566097
224, 0.962, 0.008518887
225, 0.96, 0.009035079
226, 0.964, 0.008456371
228, 0.952, 0.009578888
229, 0.976, 0.006101188
230, 0.964, 0.007959079
231, 0.952, 0.009142857
232, 0.974, 0.006266203
233, 0.966, 0.008383658
234, 0.948, 0.009142857
235, 0.964, 0.007428571
236, 0.958, 0.00812655
237, 0.942, 0.009934479
238, 0.966, 0.00788178
239, 0.968, 0.007793247
243, 0.976, 0.007855844
244, 0.962, 0.00802547
245, 0.972, 0.00641427
252, 0.972, 0.00641427
