279,0.9652
247,0.95015
260,0.96006
252,0.95476
278,0.95891
249,0.95726
257,0.95204
263,0.95372
271,0.95207
262,0.9521
269,0.96269
226,0.95075
269,0.95087
295,0.97404
253,0.95822
263,0.96
260,0.95376
260,0.9598
251,0.96111
271,0.96184
237,0.95131
248,0.95435
268,0.95114
270,0.96191
261,0.95039
256,0.95591
276,0.96307
262,0.95618
254,0.95385
273,0.96187
242,0.95316
287,0.96148
242,0.95445
273,0.95972
256,0.95617
260,0.95365
269,0.95851
278,0.96826
283,0.95978
273,0.96606
260,0.95987
274,0.9556
242,0.95195
281,0.95425
285,0.95787
260,0.95572
275,0.95845
255,0.9527
276,0.95961
284,0.95498
254,0.95046
258,0.95288
286,0.95947
273,0.95941
258,0.9522
251,0.95504
271,0.95863
271,0.96383
260,0.95476
271,0.95556
270,0.95656
234,0.95082
265,0.95473
272,0.95276
261,0.95705
241,0.95622
252,0.96043
274,0.96484
264,0.96476
255,0.95755
256,0.95776
275,0.951
290,0.95804
273,0.95668
262,0.9529
267,0.96242
279,0.95759
290,0.96102
251,0.95943
255,0.95541
257,0.96704
282,0.96343
270,0.96104
282,0.95348
260,0.957
248,0.95126
259,0.956
258,0.95487
251,0.95891
258,0.95525
261,0.96333
265,0.95525
296,0.96804
262,0.95784
252,0.95263
268,0.96461
253,0.95384
283,0.96338
274,0.97497
262,0.95914
