623, 0.8583333, 0.05892557
653, 0.8716667, 0.04824
655, 0.85, 0.05832118
677, 0.8733333, 0.06126038
689, 0.8733333, 0.06126038
698, 0.8616667, 0.05736564
705, 0.88, 0.04809288
724, 0.8766667, 0.04530071
728, 0.8966667, 0.03969841
729, 0.8866667, 0.04377328
732, 0.885, 0.05019802
734, 0.875, 0.05646924
736, 0.8816667, 0.04482898
737, 0.8916667, 0.04835737
738, 0.8816667, 0.04482898
739, 0.8866667, 0.04377328
743, 0.8866667, 0.04689932
744, 0.89, 0.04272466
746, 0.8816667, 0.04482898
747, 0.8883333, 0.0432849
749, 0.88, 0.04504973
750, 0.89, 0.04891104
752, 0.8883333, 0.04644383
755, 0.89, 0.04891104
756, 0.895, 0.03692396
757, 0.8883333, 0.03987651
759, 0.8966667, 0.03969841
761, 0.8966667, 0.04312088
764, 0.8783333, 0.04824
768, 0.8916667, 0.04208969
770, 0.8883333, 0.0432849
772, 0.9033333, 0.03086067
773, 0.8866667, 0.04377328
774, 0.885, 0.04419217
775, 0.8933333, 0.03779645
776, 0.895, 0.04705017
777, 0.8883333, 0.03987651
779, 0.8966667, 0.03969841
782, 0.8933333, 0.04467063
783, 0.8883333, 0.03987651
784, 0.885, 0.04419217
788, 0.885, 0.04729053
790, 0.89, 0.03926767
794, 0.905, 0.02920915
796, 0.9083333, 0.02525381
799, 0.9, 0.03764616
806, 0.9033333, 0.03086067
808, 0.895, 0.03692396
818, 0.905, 0.02920915
821, 0.905, 0.02920915
826, 0.9016667, 0.03234066
827, 0.9066667, 0.02735506
831, 0.8966667, 0.03595159
835, 0.905, 0.02920915
837, 0.9066667, 0.02735506
839, 0.8983333, 0.034871
846, 0.9033333, 0.03515434
850, 0.9033333, 0.03086067
855, 0.9033333, 0.03086067
857, 0.9, 0.03367175
864, 0.9033333, 0.03086067
871, 0.91, 0.02283729
880, 0.9066667, 0.02735506
881, 0.9, 0.03367175
882, 0.9016667, 0.03234066
884, 0.9066667, 0.02735506
890, 0.9083333, 0.02525381
893, 0.9016667, 0.03234066
896, 0.905, 0.02920915
897, 0.9066667, 0.02735506
899, 0.9083333, 0.02525381
906, 0.915, 0.01178511
908, 0.905, 0.02920915
916, 0.91, 0.02283729
920, 0.9066667, 0.02735506
953, 0.915, 0.01178511
962, 0.9116667, 0.01999149
